date,province,city,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,avg_price,usdprice
15-May-21,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1200,9.9626
15-May-21,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,6827,56.6789
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,KG,aggregate,Retail,KES,35,0.2906
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2430,20.1743
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.4981
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,7313,60.7137
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5000,41.5108
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.6642
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500,37.3597
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,60,0.4981
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,80,0.6642
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.083
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,0.9132
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,240,1.9925
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,8100,67.2475
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200,59.7756
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,8100,67.2475
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,10800,89.6634
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0415
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4174,34.6532
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,30,0.2491
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1458,12.1046
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,672,5.5791
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,34,0.2823
15-May-21,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3120,25.9028
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2997,24.8816
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,7002,58.1318
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,6750,56.0396
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4095,33.9974
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,20,0.166
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1000,8.3022
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,20,0.166
15-May-21,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3200,26.5669
15-May-21,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,30.09,0.2498
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700,22.4158
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,6360,52.8018
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1124,9.3316
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,3600,29.8878
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4500,37.3597
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"meat, fish and eggs","Fish (omena, dry)",KG,actual,Wholesale,KES,133,1.1042
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6300,52.3036
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6696,55.5913
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9176,76.1807
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,6696,55.5913
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7200,59.7756
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,67.2475
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2520,20.9215
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,45,0.3736
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,793,6.5836
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,910,7.555
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,19,0.1577
15-May-21,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,4565,37.8994
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,37.41,0.3106
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,68.06,0.565
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70.97,0.5892
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11.11,0.0922
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,aggregate,Retail,KES,114.17,0.9478
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.6604
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,16.11,0.1338
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,aggregate,Retail,KES,40,0.3321
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,62.22,0.5166
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,52.22,0.4336
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,71.11,0.5904
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70.28,0.5835
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.59,0.1045
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Sugar,KG,aggregate,Retail,KES,112.22,0.9317
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,204.44,1.6973
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.166
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,41.11,0.3413
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,66.39,0.5512
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,480,3.985
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.083
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,aggregate,Retail,KES,112.22,0.9317
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.6604
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,108.89,0.904
15-May-21,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,15,0.1245
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,40.5,0.3362
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.75,0.5293
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50.75,0.4213
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,30,0.2491
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70.2,0.5828
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,453.33,3.7636
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,76.67,0.6365
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.5,0.0872
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,113,0.9381
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,204,1.6936
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,108,0.8966
15-May-21,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.166
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,aggregate,Retail,KES,43.33,0.3598
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,67.78,0.5627
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,73.33,0.6088
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,495.56,4.1142
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,75.56,0.6273
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.06,0.1084
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Sugar,KG,aggregate,Retail,KES,118.89,0.987
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,202.22,1.6789
15-May-21,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,15,0.1245
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,KG,aggregate,Retail,KES,40.15,0.3333
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,61.48,0.5104
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.11,0.4243
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70.37,0.5842
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,465,3.8605
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.6642
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.37,0.0861
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,201.48,1.6727
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.166
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,KG,aggregate,Retail,KES,39.33,0.3266
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,61.11,0.5074
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.083
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Sugar,KG,aggregate,Retail,KES,117.78,0.9778
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102.22,0.8487
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,15,0.1245
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,KG,aggregate,Retail,KES,40,0.3321
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.4981
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4151
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,480,3.985
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.1511
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.083
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,0.9963
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,122.22,1.0147
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,15,0.1245
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,KG,aggregate,Retail,KES,42.5,0.3528
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.5812
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,100,0.8302
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,80,0.6642
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,40,0.3321
15-May-21,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,miscellaneous food,Sugar,KG,aggregate,Retail,KES,113.33,0.9409
